ORDER_ID,CUSTOMER_ID,ORDER_DATE,PRODUCT_ID,AMOUNT,QTY,ORDER_LINE_NUMBER
161,1002,1999-02-12 00:00:00.0,6,25704,952,3
162,1002,1999-02-12 00:00:00.0,5,69079.5,731,1
162,1002,1999-02-12 00:00:00.0,6,27135,1005,2
162,1002,1999-02-12 00:00:00.0,10,30672,426,3
163,103,1990-03-23 00:00:00.0,1,59292,549,1
163,103,1990-03-23 00:00:00.0,2,146223,1477,2
163,103,1990-03-23 00:00:00.0,3,20934,1163,3
164,103,1990-03-23 00:00:00.0,4,136809,1689,1
164,103,1990-03-23 00:00:00.0,5,172840.5,1829,2
164,103,1990-03-23 00:00:00.0,6,52164,1932,3
165,103,1990-03-23 00:00:00.0,7,45819,1697,1
165,103,1990-03-23 00:00:00.0,8,44865,1994,2
165,103,1990-03-23 00:00:00.0,9,30942,764,3
166,103,1990-03-23 00:00:00.0,6,39339,1457,1
166,103,1990-03-23 00:00:00.0,11,16159.5,1197,2
166,103,1990-03-23 00:00:00.0,12,22410,830,3
167,103,1990-03-23 00:00:00.0,1,26892,249,1
167,103,1990-03-23 00:00:00.0,3,15120,840,2
167,103,1990-03-23 00:00:00.0,11,23260.5,1723,3
168,103,1990-03-23 00:00:00.0,7,29322,1086,1
168,103,1990-03-23 00:00:00.0,13,7542,1676,2
168,103,1990-03-23 00:00:00.0,14,9509.4,587,3
169,103,1990-03-23 00:00:00.0,3,21528,1196,1
169,103,1990-03-23 00:00:00.0,5,168871.5,1787,2
169,103,1990-03-23 00:00:00.0,6,41121,1523,3
170,103,1990-03-23 00:00:00.0,2,179784,1816,1
170,103,1990-03-23 00:00:00.0,4,144747,1787,2
170,103,1990-03-23 00:00:00.0,10,107496,1493,3
171,103,1990-03-23 00:00:00.0,7,13770,510,1
171,103,1990-03-23 00:00:00.0,9,54027,1334,2
171,103,1990-03-23 00:00:00.0,15,2779.2,1544,3
172,103,1990-03-23 00:00:00.0,4,125712,1552,1
172,103,1990-03-23 00:00:00.0,7,26244,972,2
172,103,1990-03-23 00:00:00.0,9,89955,1999,3
173,103,1990-03-23 00:00:00.0,9,90000,2000,1
173,103,1990-03-23 00:00:00.0,9,40.5,1,2
173,103,1990-03-23 00:00:00.0,15,3173.4,1763,3
174,103,1990-03-23 00:00:00.0,2,37323,377,1
174,103,1990-03-23 00:00:00.0,6,37260,1380,2
174,103,1990-03-23 00:00:00.0,15,1101.6,612,3
175,103,1990-03-23 00:00:00.0,2,101871,1029,1
175,103,1990-03-23 00:00:00.0,6,27999,1037,2
175,103,1990-03-23 00:00:00.0,15,108,60,3
176,103,1990-03-23 00:00:00.0,2,85833,867,1
176,103,1990-03-23 00:00:00.0,6,36126,1338,2
176,103,1990-03-23 00:00:00.0,15,2394,1330,3
177,103,1990-03-23 00:00:00.0,6,39501,1463,1
177,103,1990-03-23 00:00:00.0,10,70272,976,2
177,103,1990-03-23 00:00:00.0,15,1206,670,3
178,103,1990-03-23 00:00:00.0,6,14931,553,1
178,103,1990-03-23 00:00:00.0,10,127296,1768,2
178,103,1990-03-23 00:00:00.0,15,2867.4,1593,3
179,103,1990-03-23 00:00:00.0,8,350,14,1
179,103,1990-03-23 00:00:00.0,8,22.5,1,2
179,103,1990-03-23 00:00:00.0,10,10000,125,3
180,103,1990-03-23 00:00:00.0,10,9648,134,1
180,103,1990-03-23 00:00:00.0,11,5670,420,2
180,103,1990-03-23 00:00:00.0,15,1470.6,817,3
181,103,1990-03-23 00:00:00.0,6,38556,1428,1
181,103,1990-03-23 00:00:00.0,13,657,146,2
181,103,1990-03-23 00:00:00.0,14,16264.8,1004,3
182,103,1990-03-23 00:00:00.0,1,133812,1239,1
182,103,1990-03-23 00:00:00.0,6,9099,337,2
182,103,1990-03-23 00:00:00.0,15,1452.6,807,3
183,103,1990-03-23 00:00:00.0,2,184360,1676,1
183,103,1990-03-23 00:00:00.0,2,99,1,2
183,103,1990-03-23 00:00:00.0,7,52785,1955,3
184,103,1990-03-23 00:00:00.0,4,16929,209,1
184,103,1990-03-23 00:00:00.0,5,142884,1512,2
184,103,1990-03-23 00:00:00.0,6,11610,430,3
184,103,1990-03-23 00:00:00.0,8,32535,1446,4
185,103,1990-03-23 00:00:00.0,6,18846,698,1
185,103,1990-03-23 00:00:00.0,11,7614,564,2
185,103,1990-03-23 00:00:00.0,13,6583.5,1463,3
185,103,1990-03-23 00:00:00.0,15,2413.8,1341,4
186,103,1990-03-23 00:00:00.0,3,24156,1342,1
186,103,1990-03-23 00:00:00.0,6,9504,352,2
186,103,1990-03-23 00:00:00.0,8,13005,578,3
186,103,1990-03-23 00:00:00.0,15,2349,1305,4
187,103,1990-03-23 00:00:00.0,9,19350,430,1
187,103,1990-03-23 00:00:00.0,9,40.5,1,2
187,103,1990-03-23 00:00:00.0,10,91008,1264,3
188,103,1990-03-23 00:00:00.0,6,50031,1853,1
189,103,1990-03-23 00:00:00.0,9,24300,600,1
189,103,1990-03-23 00:00:00.0,14,20525.4,1267,2
189,103,1990-03-23 00:00:00.0,15,241.2,134,3
190,103,1990-03-23 00:00:00.0,5,188716.5,1997,1
190,103,1990-03-23 00:00:00.0,6,33264,1232,2
190,103,1990-03-23 00:00:00.0,9,4617,114,3
191,103,1990-03-23 00:00:00.0,2,166023,1677,1
191,103,1990-03-23 00:00:00.0,3,16758,931,2
191,103,1990-03-23 00:00:00.0,4,135837,1677,3
192,103,1990-03-23 00:00:00.0,3,31284,1738,1
192,103,1990-03-23 00:00:00.0,6,46332,1716,2
192,103,1990-03-23 00:00:00.0,15,1450.8,806,3
193,103,1990-03-23 00:00:00.0,11,24732,1832,1
193,103,1990-03-23 00:00:00.0,12,5238,194,2
193,103,1990-03-23 00:00:00.0,14,29970,1850,3
194,103,1990-03-23 00:00:00.0,11,24543,1818,1
194,103,1990-03-23 00:00:00.0,12,23679,877,2
194,103,1990-03-23 00:00:00.0,13,3006,668,3
194,103,1990-03-23 00:00:00.0,14,22631.4,1397,4
194,103,1990-03-23 00:00:00.0,15,3076.2,1709,5
195,103,1990-03-23 00:00:00.0,6,8559,317,1
195,103,1990-03-23 00:00:00.0,7,49221,1823,2
195,103,1990-03-23 00:00:00.0,8,13590,604,3
195,103,1990-03-23 00:00:00.0,9,70672.5,1745,4
195,103,1990-03-23 00:00:00.0,10,94104,1307,5
196,103,1990-03-23 00:00:00.0,1,48276,447,1
196,103,1990-03-23 00:00:00.0,2,21681,219,2
196,103,1990-03-23 00:00:00.0,3,2178,121,3
196,103,1990-03-23 00:00:00.0,4,7371,91,4
196,103,1990-03-23 00:00:00.0,5,129559.5,1371,5
197,103,1990-03-23 00:00:00.0,1,197280,1644,1
197,103,1990-03-23 00:00:00.0,1,120,1,2
197,103,1990-03-23 00:00:00.0,1,120,1,3
197,103,1990-03-23 00:00:00.0,1,120,1,4
198,103,1990-03-23 00:00:00.0,1,660000,5500,1
198,103,1990-03-23 00:00:00.0,1,108,1,2
198,103,1990-03-23 00:00:00.0,6,31428,1164,3
198,103,1990-03-23 00:00:00.0,12,47250,1750,4
199,103,1990-03-23 00:00:00.0,3,12840,642,1
199,103,1990-03-23 00:00:00.0,3,18,1,2
199,103,1990-03-23 00:00:00.0,5,33358.5,353,3
199,103,1990-03-23 00:00:00.0,11,135,10,4
200,103,1990-03-23 00:00:00.0,7,25731,953,1
200,103,1990-03-23 00:00:00.0,13,5105,1021,2
200,103,1990-03-23 00:00:00.0,13,4.5,1,3
200,103,1990-03-23 00:00:00.0,14,28576.8,1764,4
201,103,1990-03-23 00:00:00.0,3,34740,1930,1
201,103,1990-03-23 00:00:00.0,5,132867,1406,2
201,103,1990-03-23 00:00:00.0,6,49110,1637,3
201,103,1990-03-23 00:00:00.0,6,27,1,4
202,103,1990-03-23 00:00:00.0,2,62370,567,1
202,103,1990-03-23 00:00:00.0,2,110,1,2
202,103,1990-03-23 00:00:00.0,2,99,1,3
202,103,1990-03-23 00:00:00.0,10,129384,1797,4
203,103,1990-03-23 00:00:00.0,2,121220,1102,1
203,103,1990-03-23 00:00:00.0,2,110,1,2
203,103,1990-03-23 00:00:00.0,2,110,1,3
203,103,1990-03-23 00:00:00.0,2,110,1,4
204,103,1990-03-23 00:00:00.0,2,550000,5000,1
204,103,1990-03-23 00:00:00.0,2,33000,300,2
204,103,1990-03-23 00:00:00.0,2,99,1,3
204,103,1990-03-23 00:00:00.0,3,240,12,4
205,103,1990-03-23 00:00:00.0,3,34000,1700,1
205,103,1990-03-23 00:00:00.0,3,20,1,2
205,103,1990-03-23 00:00:00.0,3,20,1,3
205,103,1990-03-23 00:00:00.0,3,20,1,4
206,103,1990-03-23 00:00:00.0,3,60000,3000,1
206,103,1990-03-23 00:00:00.0,3,20,1,2
206,103,1990-03-23 00:00:00.0,3,18,1,3
206,103,1990-03-23 00:00:00.0,4,64260,714,4
207,103,1990-03-23 00:00:00.0,4,18000,200,1
207,103,1990-03-23 00:00:00.0,4,81,1,2
207,103,1990-03-23 00:00:00.0,10,43120,539,3
207,103,1990-03-23 00:00:00.0,10,72,1,4
208,103,1990-03-23 00:00:00.0,4,119340,1326,1
208,103,1990-03-23 00:00:00.0,4,90,1,2
208,103,1990-03-23 00:00:00.0,4,81,1,3
208,103,1990-03-23 00:00:00.0,5,64785,617,4
209,103,1990-03-23 00:00:00.0,5,52500,500,1
209,103,1990-03-23 00:00:00.0,5,105,1,2
209,103,1990-03-23 00:00:00.0,5,105,1,3
210,103,1990-03-23 00:00:00.0,5,84000,800,1
210,103,1990-03-23 00:00:00.0,5,94.5,1,2
210,103,1990-03-23 00:00:00.0,6,24057,891,3
211,103,1990-03-23 00:00:00.0,2,64845,655,1
211,103,1990-03-23 00:00:00.0,8,30420,1352,2
211,103,1990-03-23 00:00:00.0,10,46944,652,3
212,103,1990-03-23 00:00:00.0,5,64470,614,1
212,103,1990-03-23 00:00:00.0,5,94.5,1,2
212,103,1990-03-23 00:00:00.0,6,49440,1648,3
213,103,1990-03-23 00:00:00.0,6,27,1,1
213,103,1990-03-23 00:00:00.0,7,50382,1866,2
213,103,1990-03-23 00:00:00.0,8,26392.5,1173,3
214,103,1990-03-23 00:00:00.0,6,16821,623,1
215,103,1990-03-23 00:00:00.0,2,3564,36,1
215,103,1990-03-23 00:00:00.0,6,17172,636,2
216,103,1990-03-23 00:00:00.0,4,1053,13,1
217,103,1990-03-23 00:00:00.0,6,27621,1023,1
218,103,1990-03-23 00:00:00.0,12,59550,1985,1
219,103,1990-03-23 00:00:00.0,12,27,1,1
220,103,1990-03-23 00:00:00.0,8,23692.5,1053,1
221,103,1990-03-23 00:00:00.0,6,3810,127,1
222,103,1990-03-23 00:00:00.0,6,59550,1985,1
222,103,1990-03-23 00:00:00.0,6,30,1,2
223,103,1990-03-23 00:00:00.0,6,27,1,1
223,103,1990-03-23 00:00:00.0,12,7722,286,2
224,103,1990-03-23 00:00:00.0,2,47619,481,1
224,103,1990-03-23 00:00:00.0,6,12258,454,2
225,103,1990-03-23 00:00:00.0,4,96147,1187,1
225,103,1990-03-23 00:00:00.0,6,17400,580,2
226,103,1990-03-23 00:00:00.0,6,27,1,1
226,103,1990-03-23 00:00:00.0,12,22842,846,2
227,103,1990-03-23 00:00:00.0,6,41823,1549,1
227,103,1990-03-23 00:00:00.0,13,8311.5,1847,2
228,103,1990-03-23 00:00:00.0,6,27162,1006,1
228,103,1990-03-23 00:00:00.0,7,14670,489,2
229,103,1990-03-23 00:00:00.0,7,27,1,1
229,103,1990-03-23 00:00:00.0,11,2659.5,197,2
230,103,1990-03-23 00:00:00.0,7,8991,333,1
230,103,1990-03-23 00:00:00.0,15,2620.8,1456,2
231,103,1990-03-23 00:00:00.0,7,46530,1551,1
231,103,1990-03-23 00:00:00.0,7,27,1,2
232,103,1990-03-23 00:00:00.0,8,27225,1089,1
232,103,1990-03-23 00:00:00.0,8,25,1,2
233,103,1990-03-23 00:00:00.0,8,25,1,1
233,103,1990-03-23 00:00:00.0,8,22.5,1,2
233,103,1990-03-23 00:00:00.0,9,34425,850,3
234,103,1990-03-23 00:00:00.0,6,6453,239,1
234,103,1990-03-23 00:00:00.0,12,26703,989,2
234,103,1990-03-23 00:00:00.0,15,207,115,3
235,103,1990-03-23 00:00:00.0,1,206172,1909,1
235,103,1990-03-23 00:00:00.0,5,4441.5,47,2
235,103,1990-03-23 00:00:00.0,11,5980.5,443,3
236,103,1990-03-23 00:00:00.0,13,6948,1544,1
236,103,1990-03-23 00:00:00.0,14,9720,600,2
236,103,1990-03-23 00:00:00.0,17,0,1386,3
237,103,1990-03-23 00:00:00.0,8,43500,1740,1
237,103,1990-03-23 00:00:00.0,8,22.5,1,2
237,103,1990-03-23 00:00:00.0,9,50985,1133,3
238,103,1990-03-23 00:00:00.0,9,40.5,1,1
238,103,1990-03-23 00:00:00.0,15,2436,1218,2
238,103,1990-03-23 00:00:00.0,15,1.8,1,3
239,103,1990-03-23 00:00:00.0,6,50787,1881,1
239,103,1990-03-23 00:00:00.0,12,54930,1831,2
239,103,1990-03-23 00:00:00.0,12,27,1,3
240,103,1990-03-23 00:00:00.0,1,11400,95,1
240,103,1990-03-23 00:00:00.0,1,108,1,2
240,103,1990-03-23 00:00:00.0,5,85806,908,3
241,103,1990-03-23 00:00:00.0,7,37584,1392,1
241,103,1990-03-23 00:00:00.0,13,8815.5,1959,2
241,103,1990-03-23 00:00:00.0,14,31930.2,1971,3
242,103,1990-03-23 00:00:00.0,3,32310,1795,1
242,103,1990-03-23 00:00:00.0,5,126724.5,1341,2
242,103,1990-03-23 00:00:00.0,6,25704,952,3
243,103,1990-03-23 00:00:00.0,5,69079.5,731,1
243,103,1990-03-23 00:00:00.0,6,27135,1005,2
243,103,1990-03-23 00:00:00.0,10,30672,426,3
244,104,1991-04-26 00:00:00.0,1,59292,549,1
244,104,1991-04-26 00:00:00.0,2,146223,1477,2
244,104,1991-04-26 00:00:00.0,3,20934,1163,3
245,104,1991-04-26 00:00:00.0,4,136809,1689,1
245,104,1991-04-26 00:00:00.0,5,172840.5,1829,2
245,104,1991-04-26 00:00:00.0,6,52164,1932,3
246,104,1991-04-26 00:00:00.0,7,45819,1697,1
246,104,1991-04-26 00:00:00.0,8,44865,1994,2
246,104,1991-04-26 00:00:00.0,9,30942,764,3
247,104,1991-04-26 00:00:00.0,6,39339,1457,1
247,104,1991-04-26 00:00:00.0,11,16159.5,1197,2
247,104,1991-04-26 00:00:00.0,12,22410,830,3
248,104,1991-04-26 00:00:00.0,1,26892,249,1
248,104,1991-04-26 00:00:00.0,3,15120,840,2
248,104,1991-04-26 00:00:00.0,11,23260.5,1723,3
249,104,1991-04-26 00:00:00.0,7,29322,1086,1
249,104,1991-04-26 00:00:00.0,13,7542,1676,2
249,104,1991-04-26 00:00:00.0,14,9509.4,587,3
250,104,1991-04-26 00:00:00.0,3,21528,1196,1
250,104,1991-04-26 00:00:00.0,5,168871.5,1787,2
250,104,1991-04-26 00:00:00.0,6,41121,1523,3
251,104,1991-04-26 00:00:00.0,2,179784,1816,1
251,104,1991-04-26 00:00:00.0,4,144747,1787,2
251,104,1991-04-26 00:00:00.0,10,107496,1493,3
252,104,1991-04-26 00:00:00.0,7,13770,510,1
252,104,1991-04-26 00:00:00.0,9,54027,1334,2
252,104,1991-04-26 00:00:00.0,15,2779.2,1544,3
253,104,1991-04-26 00:00:00.0,4,125712,1552,1
253,104,1991-04-26 00:00:00.0,7,26244,972,2
253,104,1991-04-26 00:00:00.0,9,89955,1999,3
254,104,1991-04-26 00:00:00.0,9,90000,2000,1
254,104,1991-04-26 00:00:00.0,9,40.5,1,2
254,104,1991-04-26 00:00:00.0,15,3173.4,1763,3
255,104,1991-04-26 00:00:00.0,2,37323,377,1
255,104,1991-04-26 00:00:00.0,6,37260,1380,2
255,104,1991-04-26 00:00:00.0,15,1101.6,612,3
256,104,1991-04-26 00:00:00.0,2,101871,1029,1
256,104,1991-04-26 00:00:00.0,6,27999,1037,2
256,104,1991-04-26 00:00:00.0,15,108,60,3
257,104,1991-04-26 00:00:00.0,2,85833,867,1
257,104,1991-04-26 00:00:00.0,6,36126,1338,2
257,104,1991-04-26 00:00:00.0,15,2394,1330,3
258,104,1991-04-26 00:00:00.0,6,39501,1463,1
258,104,1991-04-26 00:00:00.0,10,70272,976,2
258,104,1991-04-26 00:00:00.0,15,1206,670,3
259,104,1991-04-26 00:00:00.0,6,14931,553,1
259,104,1991-04-26 00:00:00.0,10,127296,1768,2
259,104,1991-04-26 00:00:00.0,15,2867.4,1593,3
260,104,1991-04-26 00:00:00.0,8,350,14,1
260,104,1991-04-26 00:00:00.0,8,22.5,1,2
260,104,1991-04-26 00:00:00.0,10,10000,125,3
261,104,1991-04-26 00:00:00.0,10,9648,134,1
261,104,1991-04-26 00:00:00.0,11,5670,420,2
261,104,1991-04-26 00:00:00.0,15,1470.6,817,3
262,104,1991-04-26 00:00:00.0,6,38556,1428,1
262,104,1991-04-26 00:00:00.0,13,657,146,2
262,104,1991-04-26 00:00:00.0,14,16264.8,1004,3
263,104,1991-04-26 00:00:00.0,1,133812,1239,1
263,104,1991-04-26 00:00:00.0,6,9099,337,2
263,104,1991-04-26 00:00:00.0,15,1452.6,807,3
264,104,1991-04-26 00:00:00.0,2,184360,1676,1
264,104,1991-04-26 00:00:00.0,2,99,1,2
264,104,1991-04-26 00:00:00.0,7,52785,1955,3
265,104,1991-04-26 00:00:00.0,4,16929,209,1
265,104,1991-04-26 00:00:00.0,5,142884,1512,2
265,104,1991-04-26 00:00:00.0,6,11610,430,3
265,104,1991-04-26 00:00:00.0,8,32535,1446,4
266,104,1991-04-26 00:00:00.0,6,18846,698,1
266,104,1991-04-26 00:00:00.0,11,7614,564,2
266,104,1991-04-26 00:00:00.0,13,6583.5,1463,3
266,104,1991-04-26 00:00:00.0,15,2413.8,1341,4
267,104,1991-04-26 00:00:00.0,3,24156,1342,1
267,104,1991-04-26 00:00:00.0,6,9504,352,2
267,104,1991-04-26 00:00:00.0,8,13005,578,3
267,104,1991-04-26 00:00:00.0,15,2349,1305,4
268,104,1991-04-26 00:00:00.0,9,19350,430,1
268,104,1991-04-26 00:00:00.0,9,40.5,1,2
268,104,1991-04-26 00:00:00.0,10,91008,1264,3
269,104,1991-04-26 00:00:00.0,6,50031,1853,1
270,104,1991-04-26 00:00:00.0,9,24300,600,1
270,104,1991-04-26 00:00:00.0,14,20525.4,1267,2
270,104,1991-04-26 00:00:00.0,15,241.2,134,3
271,104,1991-04-26 00:00:00.0,5,188716.5,1997,1
271,104,1991-04-26 00:00:00.0,6,33264,1232,2
271,104,1991-04-26 00:00:00.0,9,4617,114,3
272,104,1991-04-26 00:00:00.0,2,166023,1677,1
272,104,1991-04-26 00:00:00.0,3,16758,931,2
272,104,1991-04-26 00:00:00.0,4,135837,1677,3
273,104,1991-04-26 00:00:00.0,3,31284,1738,1
273,104,1991-04-26 00:00:00.0,6,46332,1716,2
273,104,1991-04-26 00:00:00.0,15,1450.8,806,3
274,104,1991-04-26 00:00:00.0,11,24732,1832,1
274,104,1991-04-26 00:00:00.0,12,5238,194,2
274,104,1991-04-26 00:00:00.0,14,29970,1850,3
275,104,1991-04-26 00:00:00.0,11,24543,1818,1
275,104,1991-04-26 00:00:00.0,12,23679,877,2
275,104,1991-04-26 00:00:00.0,13,3006,668,3
275,104,1991-04-26 00:00:00.0,14,22631.4,1397,4
275,104,1991-04-26 00:00:00.0,15,3076.2,1709,5
276,104,1991-04-26 00:00:00.0,6,8559,317,1
276,104,1991-04-26 00:00:00.0,7,49221,1823,2
276,104,1991-04-26 00:00:00.0,8,13590,604,3
276,104,1991-04-26 00:00:00.0,9,70672.5,1745,4
276,104,1991-04-26 00:00:00.0,10,94104,1307,5
277,104,1991-04-26 00:00:00.0,1,48276,447,1
277,104,1991-04-26 00:00:00.0,2,21681,219,2
277,104,1991-04-26 00:00:00.0,3,2178,121,3
277,104,1991-04-26 00:00:00.0,4,7371,91,4
277,104,1991-04-26 00:00:00.0,5,129559.5,1371,5
278,104,1991-04-26 00:00:00.0,1,197280,1644,1
278,104,1991-04-26 00:00:00.0,1,120,1,2
278,104,1991-04-26 00:00:00.0,1,120,1,3
278,104,1991-04-26 00:00:00.0,1,120,1,4
279,104,1991-04-26 00:00:00.0,1,660000,5500,1
279,104,1991-04-26 00:00:00.0,1,108,1,2
279,104,1991-04-26 00:00:00.0,6,31428,1164,3
279,104,1991-04-26 00:00:00.0,12,47250,1750,4
280,104,1991-04-26 00:00:00.0,3,12840,642,1
280,104,1991-04-26 00:00:00.0,3,18,1,2
280,104,1991-04-26 00:00:00.0,5,33358.5,353,3
280,104,1991-04-26 00:00:00.0,11,135,10,4
281,104,1991-04-26 00:00:00.0,7,25731,953,1
281,104,1991-04-26 00:00:00.0,13,5105,1021,2
281,104,1991-04-26 00:00:00.0,13,4.5,1,3
281,104,1991-04-26 00:00:00.0,14,28576.8,1764,4
282,104,1991-04-26 00:00:00.0,3,34740,1930,1
282,104,1991-04-26 00:00:00.0,5,132867,1406,2
282,104,1991-04-26 00:00:00.0,6,49110,1637,3
282,104,1991-04-26 00:00:00.0,6,27,1,4
283,104,1991-04-26 00:00:00.0,2,62370,567,1
283,104,1991-04-26 00:00:00.0,2,110,1,2
283,104,1991-04-26 00:00:00.0,2,99,1,3
283,104,1991-04-26 00:00:00.0,10,129384,1797,4
284,104,1991-04-26 00:00:00.0,2,121220,1102,1
284,104,1991-04-26 00:00:00.0,2,110,1,2
284,104,1991-04-26 00:00:00.0,2,110,1,3
284,104,1991-04-26 00:00:00.0,2,110,1,4
285,104,1991-04-26 00:00:00.0,2,550000,5000,1
285,104,1991-04-26 00:00:00.0,2,33000,300,2
285,104,1991-04-26 00:00:00.0,2,99,1,3
285,104,1991-04-26 00:00:00.0,3,240,12,4
286,104,1991-04-26 00:00:00.0,3,34000,1700,1
286,104,1991-04-26 00:00:00.0,3,20,1,2
286,104,1991-04-26 00:00:00.0,3,20,1,3
286,104,1991-04-26 00:00:00.0,3,20,1,4
287,104,1991-04-26 00:00:00.0,3,60000,3000,1
287,104,1991-04-26 00:00:00.0,3,20,1,2
287,104,1991-04-26 00:00:00.0,3,18,1,3
287,104,1991-04-26 00:00:00.0,4,64260,714,4
288,104,1991-04-26 00:00:00.0,4,18000,200,1
288,104,1991-04-26 00:00:00.0,4,81,1,2
288,104,1991-04-26 00:00:00.0,10,43120,539,3
288,104,1991-04-26 00:00:00.0,10,72,1,4
289,104,1991-04-26 00:00:00.0,4,119340,1326,1
289,104,1991-04-26 00:00:00.0,4,90,1,2
289,104,1991-04-26 00:00:00.0,4,81,1,3
289,104,1991-04-26 00:00:00.0,5,64785,617,4
290,104,1991-04-26 00:00:00.0,5,52500,500,1
290,104,1991-04-26 00:00:00.0,5,105,1,2
290,104,1991-04-26 00:00:00.0,5,105,1,3
291,104,1991-04-26 00:00:00.0,5,84000,800,1
291,104,1991-04-26 00:00:00.0,5,94.5,1,2
291,104,1991-04-26 00:00:00.0,6,24057,891,3
292,104,1991-04-26 00:00:00.0,2,64845,655,1
292,104,1991-04-26 00:00:00.0,8,30420,1352,2
292,104,1991-04-26 00:00:00.0,10,46944,652,3
293,104,1991-04-26 00:00:00.0,5,64470,614,1
293,104,1991-04-26 00:00:00.0,5,94.5,1,2
293,104,1991-04-26 00:00:00.0,6,49440,1648,3
294,104,1991-04-26 00:00:00.0,6,27,1,1
294,104,1991-04-26 00:00:00.0,7,50382,1866,2
294,104,1991-04-26 00:00:00.0,8,26392.5,1173,3
295,104,1991-04-26 00:00:00.0,6,16821,623,1
296,104,1991-04-26 00:00:00.0,2,3564,36,1
296,104,1991-04-26 00:00:00.0,6,17172,636,2
297,104,1991-04-26 00:00:00.0,4,1053,13,1
298,104,1991-04-26 00:00:00.0,6,27621,1023,1
299,104,1991-04-26 00:00:00.0,12,59550,1985,1
300,104,1991-04-26 00:00:00.0,12,27,1,1
301,104,1991-04-26 00:00:00.0,8,23692.5,1053,1
302,104,1991-04-26 00:00:00.0,6,3810,127,1
303,104,1991-04-26 00:00:00.0,6,59550,1985,1
303,104,1991-04-26 00:00:00.0,6,30,1,2
304,104,1991-04-26 00:00:00.0,6,27,1,1
304,104,1991-04-26 00:00:00.0,12,7722,286,2
305,104,1991-04-26 00:00:00.0,2,47619,481,1
305,104,1991-04-26 00:00:00.0,6,12258,454,2
306,104,1991-04-26 00:00:00.0,4,96147,1187,1
306,104,1991-04-26 00:00:00.0,6,17400,580,2
307,104,1991-04-26 00:00:00.0,6,27,1,1
307,104,1991-04-26 00:00:00.0,12,22842,846,2
308,104,1991-04-26 00:00:00.0,6,41823,1549,1
308,104,1991-04-26 00:00:00.0,13,8311.5,1847,2
309,104,1991-04-26 00:00:00.0,6,27162,1006,1
309,104,1991-04-26 00:00:00.0,7,14670,489,2
310,104,1991-04-26 00:00:00.0,7,27,1,1
310,104,1991-04-26 00:00:00.0,11,2659.5,197,2
311,104,1991-04-26 00:00:00.0,7,8991,333,1
311,104,1991-04-26 00:00:00.0,15,2620.8,1456,2
312,104,1991-04-26 00:00:00.0,7,46530,1551,1
312,104,1991-04-26 00:00:00.0,7,27,1,2
313,104,1991-04-26 00:00:00.0,8,27225,1089,1
313,104,1991-04-26 00:00:00.0,8,25,1,2
314,104,1991-04-26 00:00:00.0,8,25,1,1
314,104,1991-04-26 00:00:00.0,8,22.5,1,2
314,104,1991-04-26 00:00:00.0,9,34425,850,3
315,104,1991-04-26 00:00:00.0,6,6453,239,1
315,104,1991-04-26 00:00:00.0,12,26703,989,2
315,104,1991-04-26 00:00:00.0,15,207,115,3
316,104,1991-04-26 00:00:00.0,1,206172,1909,1
316,104,1991-04-26 00:00:00.0,5,4441.5,47,2
316,104,1991-04-26 00:00:00.0,11,5980.5,443,3
317,104,1991-04-26 00:00:00.0,13,6948,1544,1
317,104,1991-04-26 00:00:00.0,14,9720,600,2
317,104,1991-04-26 00:00:00.0,17,0,1386,3
318,104,1991-04-26 00:00:00.0,8,43500,1740,1
318,104,1991-04-26 00:00:00.0,8,22.5,1,2
318,104,1991-04-26 00:00:00.0,9,50985,1133,3
319,104,1991-04-26 00:00:00.0,9,40.5,1,1
319,104,1991-04-26 00:00:00.0,15,2436,1218,2
319,104,1991-04-26 00:00:00.0,15,1.8,1,3
320,104,1991-04-26 00:00:00.0,6,50787,1881,1
320,104,1991-04-26 00:00:00.0,12,54930,1831,2
320,104,1991-04-26 00:00:00.0,12,27,1,3
321,104,1991-04-26 00:00:00.0,1,11400,95,1
321,104,1991-04-26 00:00:00.0,1,108,1,2
321,104,1991-04-26 00:00:00.0,5,85806,908,3
322,104,1991-04-26 00:00:00.0,7,37584,1392,1
322,104,1991-04-26 00:00:00.0,13,8815.5,1959,2
322,104,1991-04-26 00:00:00.0,14,31930.2,1971,3
323,104,1991-04-26 00:00:00.0,3,32310,1795,1
323,104,1991-04-26 00:00:00.0,5,126724.5,1341,2
323,104,1991-04-26 00:00:00.0,6,25704,952,3
324,104,1991-04-26 00:00:00.0,5,69079.5,731,1
324,104,1991-04-26 00:00:00.0,6,27135,1005,2
324,104,1991-04-26 00:00:00.0,10,30672,426,3
325,105,1998-05-10 00:00:00.0,1,59292,549,1
325,105,1998-05-10 00:00:00.0,2,146223,1477,2
325,105,1998-05-10 00:00:00.0,3,20934,1163,3
326,105,1998-05-10 00:00:00.0,4,136809,1689,1
326,105,1998-05-10 00:00:00.0,5,172840.5,1829,2
326,105,1998-05-10 00:00:00.0,6,52164,1932,3
327,105,1998-05-10 00:00:00.0,7,45819,1697,1
327,105,1998-05-10 00:00:00.0,8,44865,1994,2
327,105,1998-05-10 00:00:00.0,9,30942,764,3
328,105,1998-05-10 00:00:00.0,6,39339,1457,1
